female.id,delta_80,delta_79,delta_69,delta_68,delta_67,delta_57,delta_58,delta_46,delta_35,delta_56,delta_45,delta_24,delta_47,delta_14,delta_34,delta_23,delta_36,delta_3,delta_1,delta_70,delta_13,delta_81,delta_78,delta_25,delta_12,delta_59,delta_2,delta_17,delta_18,delta_28,delta_75,delta_64,delta_50,delta_39,delta_7,delta_73,mfcc_28,mfcc_54,mfcc_30,delta_51,delta_40,delta_62,delta_29,delta_31,mfcc_33
VJRN_01,-878.6254514,-1136.629757,-901.9644678,-1147.187092,-1303.409325,-1083.098018,-812.5312501,-1087.681225,-1157.012307,-1282.08167,-1304.283341,-1116.471469,-807.6328629,-826.7785628,-1380.465891,-1292.339185,-821.9435435,-868.6230615,-1343.87245,-520.215852,-1163.469455,-499.3849891,-1246.091192,-760.3658185,-1331.391758,-419.1068017,-1192.988028,240.165175,194.5731623,195.0947815,93.39253172,-33.25784095,114.0860963,207.4689462,260.1316173,50.15536125,1.846334496,-3.547826292,16.41774816,5.8174108,85.02145693,-2.057870517,89.6696311,-140.6126443,-9.289803513
VJRN_01,-822.6371683,-1121.724293,-801.6223433,-1100.447339,-1265.598904,-1139.84444,-817.9818836,-1162.989413,-1213.464565,-1324.12121,-1381.023711,-1253.610712,-847.2840065,-917.1490761,-1429.797938,-1460.11775,-880.2980252,-919.1345914,-1422.972478,-429.6628561,-1272.372352,-419.9521879,-1254.408592,-858.5544785,-1439.715598,-438.4776583,-1256.671356,234.7636068,190.9944774,247.0902,-49.25321018,-103.5488768,122.6519647,202.2411004,241.9010482,-7.213989403,3.691738506,-1.988194204,5.801265931,23.23520079,88.81076933,-23.34870488,112.0438636,-116.7021375,-10.7596494
VJRN_01,-790.5124134,-1062.2428,-768.2516683,-1040.102483,-1225.256741,-1082.573355,-781.9702044,-1138.308695,-1248.814211,-1267.219333,-1335.441397,-1177.047541,-823.8515866,-898.6360015,-1437.846766,-1340.744028,-879.1038926,-905.5377977,-1366.590227,-417.1845718,-1224.312279,-428.6608702,-1193.360146,-804.4165662,-1373.076963,-400.7876285,-1223.815879,284.8853828,281.1729416,235.8047282,-31.44021688,-41.26956101,200.5472516,271.432202,275.3087413,-8.744517009,-3.568158672,4.040293232,18.9886029,68.73593591,161.443371,45.8903928,139.3392721,-74.68308043,-2.959473679
VJRN_02,-947.3853818,-1241.408581,-1073.285506,-1342.571869,-1511.525023,-1415.181491,-1080.196013,-1355.781593,-1292.317277,-1553.952247,-1530.199056,-1333.455001,-988.5491839,-948.2421457,-1478.055575,-1508.236665,-913.5671048,-981.5407734,-1486.51998,-593.6397386,-1269.670852,-524.9835742,-1422.715027,-978.2358431,-1483.343439,-545.0055213,-1310.006817,211.5994787,313.0399976,233.2544703,6.240255246,96.17738632,185.0380534,193.1668061,255.0126656,112.5184234,-5.546776244,2.679656022,27.53016521,141.1974726,106.0112923,126.5850084,211.4916267,-39.38599758,2.021995926
VJRN_02,-1007.425256,-1346.279139,-1045.981426,-1362.137174,-1494.938193,-1346.137998,-1019.392861,-1338.085018,-1354.755813,-1502.946786,-1523.812717,-1360.856837,-981.3028857,-1047.908766,-1529.550288,-1525.939744,-963.1001924,-1039.669388,-1466.743691,-552.9224992,-1306.368172,-526.673559,-1510.233353,-1011.357958,-1504.139496,-541.6222289,-1304.846089,268.3774428,349.1579589,269.936936,109.0459324,106.7651128,187.4195194,267.0301524,252.6854234,128.9243978,-8.364934108,6.071752163,17.1082369,166.0377056,204.2528031,127.9125072,283.2819363,174.3725135,16.38261842
VJRN_02,-1010.75301,-1302.505807,-1068.540859,-1364.399411,-1509.476837,-1373.322775,-1052.620824,-1368.85916,-1398.20253,-1528.510619,-1531.630964,-1386.974445,-1027.633105,-1055.360643,-1549.636614,-1537.281645,-994.0028714,-1048.332054,-1476.15642,-560.5889935,-1335.781941,-529.8325617,-1466.950086,-1056.692418,-1517.103306,-528.8953925,-1375.695439,228.7135749,292.5060867,233.1339595,106.4851521,123.8967003,195.4041179,252.4576631,242.0661248,118.6120192,-11.63699623,6.947799145,18.67918785,162.6668548,229.0204888,131.4517489,274.2141016,184.3439518,13.94106043
VJRN_02,-971.8870972,-1255.009767,-1046.780918,-1322.980652,-1473.533315,-1351.009426,-1012.136249,-1336.882008,-1335.479805,-1499.537583,-1495.120309,-1381.25505,-994.6488608,-1031.475858,-1505.305369,-1543.623467,-947.6732763,-1030.122718,-1476.616834,-565.051714,-1304.661898,-538.2733145,-1418.017522,-1033.848577,-1515.975982,-511.8298194,-1302.071437,229.9439035,309.2999291,228.3044636,35.69512492,104.6836246,162.2879722,237.5850512,242.8645935,122.2939093,-9.224927667,3.124086939,24.66716829,128.568861,181.8116652,142.7141565,244.1800146,113.545996,11.73892062
VJRN_02,-949.3677891,-1203.347917,-1002.270764,-1273.284647,-1409.784171,-1254.225034,-942.5574619,-1251.182694,-1276.943133,-1402.071473,-1409.03647,-1276.20419,-942.8394206,-974.0950077,-1419.575734,-1417.408112,-903.6095986,-969.5457702,-1343.4184,-517.3822406,-1226.784492,-508.2564672,-1349.621745,-965.4131092,-1398.854161,-470.7067036,-1216.862321,202.2258051,239.8554597,218.8820564,4.348239479,70.31406056,155.6075709,209.5436335,164.0444355,80.58575717,-10.12321826,5.875780319,24.5465874,131.0225854,169.0406778,112.2148138,244.3612797,124.1348948,10.96705565
VJRN_02,-1017.953368,-1292.968886,-998.6569575,-1285.29338,-1420.686376,-1268.070838,-941.0774106,-1260.589678,-1307.6627,-1422.147746,-1413.734825,-1288.345665,-911.4148431,-970.586666,-1461.562801,-1450.361547,-945.9473605,-1025.60506,-1420.080449,-514.8218301,-1229.696915,-530.6261749,-1411.297412,-1016.795205,-1417.814595,-474.7546176,-1303.045497,195.1689212,303.8110854,215.0017402,66.0808833,89.95966,208.0035166,221.7480584,200.3162053,104.1105353,-5.981242227,5.807187665,20.49513322,141.3495493,212.108687,109.726425,259.1682104,136.4825484,10.69334611
VJRN_03,-925.4069044,-1266.378404,-913.0548762,-1242.091095,-1449.766703,-1228.614247,-895.0620536,-1249.430193,-1301.458436,-1412.711086,-1468.118415,-1291.549873,-880.4935502,-940.3089024,-1472.780175,-1434.82133,-876.0582438,-941.024563,-1383.359676,-495.3055241,-1201.095901,-482.9589998,-1423.021049,-936.2405095,-1376.971289,-486.1756909,-1211.236225,263.5040758,330.9886577,246.5275606,9.190521765,19.99192744,167.6788513,229.358763,296.4575937,51.37863046,-11.13163802,5.841396477,32.29841629,25.65346398,111.9461052,50.17762656,232.7949348,31.23867142,9.425551902
VJRN_03,-893.9170842,-1164.531903,-927.3159367,-1276.755396,-1443.095075,-1235.300409,-904.3556399,-1224.729726,-1281.095771,-1398.714935,-1409.023857,-1282.29241,-890.3934434,-931.6820206,-1476.00979,-1432.963524,-857.4808619,-909.1726586,-1390.723104,-480.4252114,-1222.716758,-453.208931,-1299.049543,-928.9710764,-1418.924997,-482.9496058,-1183.129057,306.6700851,310.8071726,239.7137401,14.67994416,13.42634469,152.8255567,224.475713,348.8505606,67.70272174,-9.325285561,6.836320013,31.49711449,32.09929046,81.54489999,40.54761099,208.0244652,-24.88602788,3.669172542
VJRN_03,-922.00123,-1211.821181,-916.3209565,-1248.697184,-1393.127383,-1253.275473,-929.3921784,-1231.67778,-1284.803394,-1379.609384,-1392.489757,-1308.730078,-907.082181,-985.1815979,-1482.008481,-1463.341166,-875.6601797,-951.5733303,-1436.64086,-471.9933461,-1322.57875,-460.8184178,-1345.255679,-935.8122427,-1471.195625,-492.8611274,-1233.7449,293.352608,298.1630415,248.8542109,45.54899606,51.5437931,138.8861849,224.9883065,353.3161732,63.2075555,-9.657101924,6.929628244,27.89071479,35.84748749,91.48805863,56.59627757,235.5418836,52.98391915,7.949688975
VJRN_03,-956.7328999,-1278.741218,-978.252269,-1287.161087,-1508.94517,-1249.458785,-948.5336467,-1248.193047,-1309.75043,-1444.756042,-1451.118023,-1295.491428,-912.1221635,-992.4226809,-1494.756536,-1452.211199,-881.5831383,-973.4695778,-1411.611122,-510.368153,-1279.243663,-496.7487585,-1421.335685,-937.4535455,-1430.792717,-526.065834,-1228.54374,264.0396383,296.7153626,238.948594,63.64049456,18.03941366,135.0617448,222.6277108,304.9783939,22.27194725,-8.312708157,1.59661972,30.28403999,8.523133965,74.05306183,3.062444956,222.3836961,9.105260541,5.7540408
VJRN_03,-907.2726032,-1201.301753,-883.4377383,-1199.994983,-1351.602168,-1189.472575,-870.4236576,-1189.691983,-1243.359784,-1389.062377,-1408.538117,-1282.460902,-862.9175866,-961.5426261,-1470.069612,-1454.571271,-829.6552438,-911.3470871,-1373.937154,-488.1662917,-1266.468017,-466.3217817,-1331.313005,-903.4440909,-1442.293362,-468.909595,-1172.692197,293.8758706,290.1310509,257.9193998,43.72231318,16.41009712,170.4847475,233.0912367,304.0483505,21.01174868,-5.620683614,6.186507809,29.30675362,32.81229482,37.60372066,41.01452436,209.6443832,14.35550793,6.639865212
VJRN_04,-794.4842397,-1072.393566,-814.1992469,-1171.834569,-1318.312947,-1233.157565,-840.1441453,-1235.732218,-1184.296499,-1396.02398,-1385.042801,-1195.335265,-906.9655899,-884.7949486,-1371.102481,-1374.543551,-893.6531653,-833.6316317,-1087.168907,-361.0355916,-1134.068882,-398.6627328,-1233.515328,-931.5522695,-1246.003501,-350.1721208,-1029.406593,78.19677991,161.0348413,153.7301201,-56.7404971,-84.03266082,219.2832804,220.7414328,-15.56715635,63.0390998,1.204132341,0.969248964,2.782033284,223.3723916,287.5401628,111.202899,251.1725411,181.2469916,11.96208593
VJRN_04,-770.9882752,-1033.365572,-821.1756544,-1123.214922,-1292.362944,-1145.589146,-805.6437537,-1250.234997,-1263.656002,-1319.789656,-1423.165152,-1216.724274,-850.1814376,-952.1275368,-1403.680661,-1395.889,-937.8784031,-914.9942467,-1256.745647,-428.3503766,-1214.112934,-400.6300228,-1166.847479,-918.0889625,-1384.010951,-410.112828,-1155.357903,148.6424668,247.4543948,215.0427922,-30.53895403,-85.64253815,234.1646087,238.0040832,152.1537031,-31.67879677,-0.347903446,10.50564584,1.568423271,113.2845149,228.0401039,3.569922619,285.9038279,123.8037657,10.9395437
VJRN_04,-817.1779512,-1103.056917,-773.0450956,-1100.070526,-1290.444546,-1189.812733,-818.3773809,-1238.180011,-1191.678839,-1379.842951,-1393.546511,-1186.62133,-850.1274906,-911.3360143,-1366.550799,-1384.106506,-927.8835538,-896.8535635,-1245.07323,-409.3384004,-1172.780285,-432.8318421,-1264.080224,-913.2860534,-1322.344533,-402.2156638,-1135.338698,139.1971538,203.2213687,196.8647536,-85.09014697,-95.30872992,219.9694831,235.1613459,179.5510017,-7.05048732,4.805190627,9.53936365,8.162257627,142.9829257,262.1582418,56.52982282,275.1812189,135.8487178,8.720284398
VJRN_04,-804.762603,-1082.957347,-766.9352575,-1120.759593,-1308.607141,-1190.949627,-794.3881381,-1254.614486,-1251.008231,-1365.451818,-1406.262681,-1141.702031,-830.5247503,-862.2409359,-1404.181866,-1327.291692,-934.969995,-873.3297992,-1245.110439,-394.4480617,-1110.37559,-410.3658922,-1274.563162,-894.3870285,-1282.612329,-366.9106196,-1113.011774,101.9372851,172.1860316,184.0405684,-98.79258075,-133.0056673,207.9874482,217.146743,173.6387618,-17.87100103,4.420620807,10.3547204,-1.539783802,108.6829294,225.682461,33.39451476,236.6870687,122.4671201,7.11839268
VJRN_04,-771.8850364,-1074.367189,-788.9966247,-1137.508114,-1308.107742,-1203.185576,-832.0688239,-1301.212742,-1240.784636,-1381.190639,-1443.574192,-1217.091245,-894.774252,-961.9665756,-1405.784124,-1407.606078,-954.6717771,-918.2652582,-1326.851279,-385.0288525,-1206.119942,-405.5391512,-1249.481783,-932.152659,-1387.18988,-387.1806414,-1173.656297,188.2756284,285.0061752,211.4760764,-59.04984938,-79.60712059,224.5596674,249.8822964,227.6970874,29.03405822,1.747625849,5.273378725,5.762028131,182.9194566,270.8855599,67.65413801,296.1901788,136.1428336,11.02571251
VJRN_04,-776.6385638,-1090.349147,-796.7668863,-1140.490207,-1346.711367,-1186.390564,-812.3949999,-1255.824485,-1212.313154,-1373.911069,-1429.474707,-1175.040211,-847.9113083,-889.9386585,-1391.110175,-1396.651877,-933.9480509,-869.1882666,-1254.437961,-423.1100497,-1142.466783,-408.2852254,-1258.257865,-911.938634,-1324.632476,-391.4871395,-1114.767454,144.1749712,213.3683711,191.4809815,-109.3407816,-172.445647,230.6795544,246.1344649,194.1979835,-8.672896505,10.038945,12.55779505,-0.676112545,115.4776497,237.5866678,22.84087925,254.9542682,101.3142586,7.883272431
VJRN_04,-848.6230008,-1169.657514,-785.8896475,-1144.999425,-1326.375578,-1189.618709,-801.4738469,-1244.95644,-1265.04577,-1370.833419,-1463.024695,-1241.050815,-832.6573569,-961.2189692,-1444.34001,-1433.829054,-916.4614982,-928.1451955,-1344.820987,-404.9835219,-1200.731518,-424.2147663,-1340.513786,-967.8183567,-1373.07454,-364.1178147,-1194.351792,138.0110364,216.4648925,217.4776697,-47.06962092,-81.72029768,233.5276909,257.3879046,182.7484128,2.087841636,1.395596892,9.947792394,3.878013757,77.7885412,240.4121082,56.55341107,266.8941733,110.3590124,6.29379686
VJRN_04,-796.2641437,-1116.686133,-827.193856,-1199.160618,-1369.977871,-1234.035813,-820.6869896,-1258.736459,-1219.224817,-1406.943343,-1408.235678,-1225.177591,-854.7010578,-915.7910747,-1381.631817,-1401.778925,-924.2817264,-919.3625492,-1230.09516,-378.7945443,-1153.799051,-400.4928808,-1280.855683,-943.6884817,-1296.530352,-362.2390928,-1132.684531,139.7409727,247.9720351,202.5269041,-50.8149401,-89.43846847,233.253646,248.7965305,203.4654522,107.4857992,-0.832937647,9.353068916,-0.403698607,174.8894335,289.4748312,104.4759185,315.3986725,190.5507126,14.97101533
VJRN_04,-797.5624462,-1099.896742,-792.2958333,-1159.011222,-1318.923936,-1212.619273,-816.4116962,-1263.345403,-1285.33857,-1415.964516,-1420.589611,-1237.250189,-831.57065,-922.5064629,-1437.935611,-1433.274285,-949.2950631,-912.9171831,-1261.825474,-378.9105384,-1183.552861,-404.2630341,-1255.485287,-944.4091335,-1356.936673,-387.6423265,-1142.009165,153.4540173,232.8176006,218.8695744,-54.25891042,-155.7952633,222.3841839,241.7805831,194.3949653,46.60151579,2.619528646,12.86554445,0.978605042,125.0195144,272.8761162,43.09480179,291.7038082,124.1946719,10.40872619
VJRN_04,-861.4848677,-1174.355952,-796.132208,-1152.114407,-1359.027852,-1213.922917,-831.790039,-1258.819493,-1270.490847,-1422.069446,-1490.155714,-1216.278804,-842.4034473,-963.1053218,-1442.244751,-1427.529452,-944.9735701,-942.0729007,-1343.859073,-415.2960578,-1239.006502,-458.6238854,-1344.794513,-921.7327776,-1436.459883,-408.105887,-1188.039067,126.7203769,230.8650282,185.4456725,-84.77411323,-143.2238287,194.0463127,212.6215226,188.6235846,-17.3860396,6.705709693,3.972093941,8.176397847,43.72974348,223.6860629,11.32766934,257.1716422,97.20275439,9.277740578
VJRN_04,-805.0125822,-1118.091511,-807.7535922,-1160.769753,-1339.418991,-1186.604748,-799.7931373,-1246.275807,-1255.60875,-1379.280435,-1430.095898,-1235.710294,-819.7797843,-956.5912469,-1390.05378,-1415.103467,-945.7496678,-933.7999757,-1273.005757,-401.823564,-1195.293393,-414.4183259,-1284.030667,-953.9404882,-1350.245651,-384.8567626,-1145.811431,125.5056788,234.0993123,167.9628468,-122.8889448,-101.2340274,200.7105354,216.179836,205.5066908,-11.70014219,-0.344319423,9.449614776,5.573247095,93.5364286,207.9236042,55.62632511,269.4239413,158.2210423,9.897391615
VJRS_01,-1033.838568,-1379.38373,-983.7753531,-1334.864559,-1510.628673,-1351.345756,-997.1571532,-1343.770888,-1370.783229,-1511.946522,-1490.027458,-1249.991789,-980.3637515,-994.2831278,-1497.299171,-1437.869392,-1020.352132,-1008.565515,-1456.391295,-517.3728158,-1264.186797,-564.9552221,-1551.633187,-991.2748473,-1476.986421,-517.5084035,-1252.500718,234.3987261,303.5608559,223.8170357,49.33073887,63.57264626,170.4447446,138.1784029,248.8924155,75.94352561,1.960643818,6.384396337,8.671624711,100.6386808,117.3934394,87.68540274,220.9588,18.71095924,-0.825013411
VJRS_01,-1024.835492,-1360.825324,-982.4772549,-1350.745498,-1529.180892,-1405.257245,-1007.870734,-1357.067823,-1355.897678,-1565.894305,-1540.933169,-1357.277194,-1008.046166,-1056.907208,-1546.82888,-1554.601425,-1010.280441,-1034.274411,-1507.71467,-514.0947995,-1357.366939,-530.244847,-1557.545162,-1019.297866,-1562.371484,-553.7287882,-1305.71115,216.6537044,253.5440749,240.6059657,4.205615945,22.9684683,164.786232,201.5606999,250.2705083,75.33589818,-0.560108971,1.686415119,6.855856837,92.06644289,130.5061627,79.31726159,195.5588408,-0.465363952,-1.960816844
VJRS_01,-1060.65047,-1414.126751,-1039.36447,-1381.507466,-1587.083782,-1382.990896,-1045.072558,-1398.252358,-1406.331159,-1587.117982,-1577.939133,-1289.973692,-1046.157886,-1065.073735,-1561.107601,-1461.294125,-1054.318786,-1081.284219,-1526.923648,-553.7103299,-1305.134543,-592.360289,-1609.344052,-1048.720467,-1502.752904,-596.0662173,-1322.208395,291.3778175,326.5564325,291.5652587,52.54606157,74.57065938,223.7791781,225.8862735,324.0861184,109.3491426,-3.870539869,10.4287985,19.87240259,117.8191142,174.9249429,111.3766663,288.4771466,65.94371763,3.769576349
VJRS_01,-1023.19945,-1361.009184,-1016.071714,-1366.366452,-1561.733012,-1381.571389,-1023.927362,-1396.242222,-1357.049279,-1565.207834,-1557.285184,-1270.116842,-1022.467227,-1066.301421,-1492.273229,-1441.407062,-1014.363686,-1036.697697,-1450.068306,-548.8148229,-1277.864555,-566.0406105,-1564.899246,-1003.201537,-1477.077678,-560.9845128,-1237.487436,211.4372753,296.4903891,276.1813646,16.53578991,25.34295167,162.2263224,193.438701,274.2459889,72.97645656,-4.878593669,3.33553808,19.93890238,104.0497918,192.4414755,74.54390365,280.6924706,55.51131437,3.020084207
VJRS_01,-1027.946081,-1374.520678,-995.3131266,-1335.120481,-1500.777876,-1343.748177,-996.4080847,-1347.488147,-1333.422233,-1491.81092,-1490.027974,-1222.947065,-992.3851942,-1006.577988,-1453.527589,-1379.817115,-990.5731687,-982.5670984,-1443.90413,-537.3736484,-1268.538704,-565.5680326,-1537.334517,-964.8576933,-1459.873184,-531.3041087,-1233.458088,270.9457168,286.8945055,275.8742853,29.80364325,31.17025244,183.7344488,180.8605641,273.1482987,77.28652878,-5.339627033,7.15779046,22.65879204,92.96988991,162.0089437,90.95480711,262.1172418,29.03491075,-0.398044919
VJRS_01,-972.2765496,-1302.431972,-920.2561394,-1265.937852,-1461.555588,-1287.333767,-933.2195185,-1301.944049,-1280.080344,-1459.203738,-1465.50907,-1198.385434,-936.0025891,-981.4875668,-1406.241506,-1356.730797,-934.566565,-948.4938254,-1374.695605,-472.6188343,-1215.862161,-526.8362679,-1504.254383,-940.6878281,-1384.379748,-492.2813311,-1170.745043,236.4156717,253.2831986,268.9333009,11.99834139,21.41335636,195.3126214,202.5825464,276.8190326,87.72774984,-4.336546419,7.692783016,24.63752911,114.3807227,182.8290177,92.11085088,254.1690467,37.1818669,0.837174618
VJRS_01,-1002.885802,-1340.66754,-953.0335738,-1275.035263,-1470.67183,-1285.057065,-949.5472828,-1291.547511,-1306.035172,-1468.453001,-1454.021967,-1216.693788,-954.4287483,-979.5746465,-1443.222091,-1361.837127,-968.4305227,-988.2287772,-1390.597845,-506.0039762,-1209.066841,-566.9926092,-1520.149046,-949.0997488,-1376.835211,-501.5324945,-1188.549816,260.7253054,265.0061608,249.9928946,4.828494127,12.93373416,189.9734488,184.2584227,276.1849345,88.889109,-7.560121854,9.609541333,23.30260516,104.619574,143.2968346,106.2833354,227.6468829,6.572869577,0.404637043
VJRS_01,-1005.3693,-1324.43924,-980.7161284,-1310.252289,-1504.962028,-1328.53658,-985.8672516,-1341.692495,-1360.539854,-1501.585857,-1497.900903,-1261.840966,-992.0172074,-1027.323618,-1481.247395,-1421.019288,-1010.758328,-1025.850755,-1408.493897,-535.3323242,-1235.897851,-560.2913358,-1522.273864,-1011.223184,-1433.280055,-542.5186708,-1216.36934,249.1204289,293.2591573,272.4508353,52.54016096,54.0121587,189.2373299,185.5123,251.0966688,96.7364326,-6.428060735,8.711694162,21.89776805,114.4419772,180.0350483,95.22904871,271.0216703,76.44842397,3.519516945
VJRS_01,-974.8732608,-1325.639714,-976.4788029,-1319.830831,-1511.854809,-1325.671455,-972.2288268,-1330.660215,-1333.21906,-1505.743477,-1488.173554,-1249.474661,-975.9876425,-1011.738855,-1471.138411,-1423.256131,-987.9779048,-1011.493435,-1427.170439,-518.4113531,-1250.74666,-518.3938757,-1529.650355,-956.345914,-1448.900528,-506.9821148,-1224.760428,267.6593387,294.1653168,264.987175,23.75304529,38.8159278,181.8534426,179.2908669,266.8016591,91.69353255,-3.213214731,5.821713259,19.73743032,133.7548545,172.106444,106.0789495,230.5936652,-6.745980406,-3.476864726
VJRS_01,-994.2095092,-1333.122381,-983.7336895,-1315.424173,-1491.520298,-1299.502222,-964.9893806,-1316.721925,-1323.303742,-1461.009187,-1470.969263,-1228.604078,-983.8768575,-1018.505096,-1451.620828,-1380.136721,-1000.142552,-1008.412229,-1410.9345,-526.9562234,-1229.04205,-543.6075334,-1532.051061,-981.8204889,-1417.389673,-518.8711597,-1219.176658,246.205621,266.4077781,232.7952726,28.53005609,37.81729121,162.9162108,163.717674,240.6718919,84.19588182,-6.184495455,5.151347168,21.70517247,114.1764437,153.8387888,100.370564,232.534941,27.08704645,1.176948942
